year,month,month_day,date_mm_dd_yyyy,any_birds_found_on_route_shift,route_shift,route_name,building_name,building_face_direction,species,found_dead_alive,picture_url_google_photos_album
2020,9,2020-09-19,2020-09-19,Yes,AM,North Quad,Coordinated Science Laboratory_148,South,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNEJZ8v_6JzJqiaAVXc0En8ODpJTPWa-HFnuJ-c?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-19,2020-09-19,Yes,AM,North Quad,Electrical and Computer Engineering_409,South,Ovenbird_Seiurus aurocapilla,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPmeA8bmXoIE_kRmiAdteEJHcgJ5AivJ6tULZNT?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-20,2020-09-20,Yes,PM,North Quad,Everitt Electrical & Computer Engineering Laboratory_37,North,Thrush,Dead,https://photos.app.goo.gl/bwxDSz9MMtpMAqc28
2020,9,2020-09-20,2020-09-20,Yes,PM,South Quad,Agricultural Engineering Sciences Building_8,North,Blackburnian Warbler_Setophaga fusca,Dead,https://photos.app.goo.gl/DFecAgBE4BKU7o6Y6
2020,9,2020-09-20,2020-09-20,Yes,PM,South Quad,Temple Hoyne Buell Hall_339,East,Scarlet Tanager_Piranga olivacea,Dead,https://photos.app.goo.gl/FYZ2NUMg4B2ctNnr8
2020,9,2020-09-20,2020-09-20,Yes,PM,South Quad,Business Instructional Facility_1206,South,American Robin_Turdus migratorius,Dead,https://photos.app.goo.gl/YKnN696GNFoeohQ38
2020,9,2020-09-20,2020-09-20,Yes,PM,South Quad,Business Instructional Facility_1206,East,Nashville Warbler_Oreothlypis ruficapilla,Dead,https://photos.app.goo.gl/HFS6XJZeBmvN2abo7
2020,9,2020-09-20,2020-09-20,Yes,AM,South Quad,Temple Hoyne Buell Hall_339,West,Black-throated Green Warbler_Setophaga virens,Alive,https://photos.app.goo.gl/zEjnLsXvMQD5uU6L8
2020,9,2020-09-20,2020-09-20,Yes,AM,South Quad,Business Instructional Facility_1206,South,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.app.goo.gl/5tsFhMXu7cnC5aCF8
2020,9,2020-09-20,2020-09-20,Yes,AM,South Quad,Krannert Art Museum_220,South,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/Hzc2y6M1svDRJjb87
2020,9,2020-09-20,2020-09-20,NA,AM,NA,Morrill Hall_242,NA,Red-breasted Nuthatch_Sitta canadensis,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipOShhh8Itt8vyZ8fUdVsuICMa_AFta2TE8-_-8X?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-20,2020-09-20,Yes,PM,North Quad,Grainger Engineering Library Information Center_324,North,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipOD6CJjsd6Ujj7qGkshuaIccbym6uLARjJXGVn-?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-20,2020-09-20,Yes,AM,North Quad,Micro and Nanotechnology Laboratory_237,South,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNipO0W6gx7l6P3zKrYvZD7DWOHtjfz6snuVxNT?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-20,2020-09-20,Yes,AM,North Quad,Electrical and Computer Engineering_409,North,NA,Dead,NA
2020,9,2020-09-21,2020-09-21,Yes,AM,South Quad,Law Building_156,West,Red-eyed Vireo_Vireo olivaceus,Dead,https://photos.app.goo.gl/wbcnYHRJJFMaiLiaA
2020,9,2020-09-21,2020-09-21,No,AM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-21,2020-09-21,No,PM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-21,2020-09-21,No,PM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-21,2020-09-21,No,PM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-22,2020-09-22,No,AM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-22,2020-09-22,Yes,PM,North Quad,Coordinated Science Laboratory_148,West,Tennessee Warbler_Oreothlypis peregrina,Dead,Side View
2020,9,2020-09-22,2020-09-22,No,AM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-22,2020-09-22,Yes,PM,South Quad,Business Instructional Facility_1206,South,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPI6tbMHO0nkZnT5LgE4BtEs7yiQXuaPzYtWq12?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-22,2020-09-22,Yes,PM,South Quad,Business Instructional Facility_1206,South,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipOKAmF4QoMcFMLg_iIxNthMVjTwnaVgQQspSS0r?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-23,2020-09-23,No,AM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-23,2020-09-23,No,PM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-23,2020-09-23,Yes,AM,North Quad,Micro and Nanotechnology Laboratory_237,East,Ovenbird_Seiurus aurocapilla,Dead,NA
2020,9,2020-09-23,2020-09-23,Yes,AM,North Quad,Micro and Nanotechnology Laboratory_237,East,Unidentifiable,Dead,NA
2020,9,2020-09-23,2020-09-23,No,PM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-24,2020-09-24,No,AM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-24,2020-09-24,Yes,PM,South Quad,Temple Hoyne Buell Hall_339,West,Northern Waterthrush_Parkesia noveboracensis,Dead,https://photos.google.com/photo/AF1QipNX2QtjImLIEGeipIrzP09gMfA6If7dQSmEpGPN
2020,9,2020-09-24,2020-09-24,Yes,PM,North Quad,Electrical and Computer Engineering_409,North,NA,Dead,https://photos.app.goo.gl/g4i3jq25SGPyTn1h8
2020,9,2020-09-24,2020-09-24,Yes,PM,North Quad,Grainger Engineering Library Information Center_324,West,NA,Dead,https://photos.app.goo.gl/zP5cPZ9pjuHVFpgX8
2020,9,2020-09-24,2020-09-24,Yes,AM,North Quad,Beckman Institute_228,East,Magnolia Warbler_Setophaga magnolia,Dead,NA
2020,9,2020-09-24,2020-09-24,Yes,AM,North Quad,Coordinated Science Laboratory_148,North,Ruby-throated Hummingbird_Archilochus colubris,Dead,Will add pics
2020,9,2020-09-24,2020-09-24,Yes,AM,North Quad,Beckman Institute_228,North,Swainson's Thrush_Catharus ustulatus,Dead,NA
2020,9,2020-09-24,2020-09-24,Yes,AM,North Quad,Electrical and Computer Engineering_409,South,Tennessee Warbler_Oreothlypis peregrina,Dead,NA
2020,9,2020-09-24,2020-09-24,Yes,AM,North Quad,Micro and Nanotechnology Laboratory_237,East,Ovenbird_Seiurus aurocapilla,Dead,NA
2020,9,2020-09-24,2020-09-24,Yes,AM,Other (explain in notes),NA,North,Bay-breasted Warbler_Setophaga castanea,Alive,NA
2020,9,2020-09-25,2020-09-25,No,AM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-25,2020-09-25,Yes,PM,South Quad,Temple Hoyne Buell Hall_339,West,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.app.goo.gl/t1xZrVj7YuDVRbbq9
2020,9,2020-09-25,2020-09-25,Yes,PM,North Quad,Siebel Center for Computer Science_563,North,Unidentifiable,Dead,https://photos.app.goo.gl/uTSQsUAsrdgL2H5f9
2020,9,2020-09-25,2020-09-25,Yes,PM,North Quad,Coordinated Science Laboratory_148,North,Unidentifiable,Dead,https://photos.app.goo.gl/6g7VQxck9wPwtd1R7
2020,9,2020-09-25,2020-09-25,Yes,PM,North Quad,Everitt Electrical & Computer Engineering Laboratory_37,North,Swainson's Thrush_Catharus ustulatus,Dead,https://photos.app.goo.gl/i8mYDuLgPbaYMRoF6
2020,9,2020-09-26,2020-09-26,No,AM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-26,2020-09-26,Yes,PM,South Quad,Education Building_160,North,Ruby-throated Hummingbird_Archilochus colubris,Alive,https://photos.google.com/photo/AF1QipM16Bl6pj9GdI683pqKbOutBNtZNvjYF0rNCj6f
2020,9,2020-09-26,2020-09-26,No,AM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-27,2020-09-27,No,AM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-27,2020-09-27,No,PM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-27,2020-09-27,No,PM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-27,2020-09-27,Yes,PM,South Quad,Business Instructional Facility_1206,South,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.app.goo.gl/biasUYZ9ZUBfXydB6
2020,9,2020-09-28,2020-09-28,No,AM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-28,2020-09-28,Yes,AM,North Quad,Electrical and Computer Engineering_409,South,Rose-breasted Grosbeak_Pheucticus ludovicianus,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipN7Bkem4icSQ9YHUxz-LHdz9TEAa4lBRyTVBy4D?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-28,2020-09-28,Yes,AM,North Quad,Beckman Institute_228,West,NA,Alive,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNpXQRfXaVqn8TWZa0e41CwInACHSNP8TdSnMCM?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-28,2020-09-28,Yes,PM,South Quad,Business Instructional Facility_1206,South,Ruby-throated Hummingbird_Archilochus colubris,Dead,"https://photos.google.com/u/1/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipN1lwV4V0qmhMfnbmWBEluBy9RciJ5ZPeTuBi1d?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR, https://photos.google.com/u/1/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMj-SA6Ff0T5m5vHMVDVn10bcx5fGsLSaxHUPw_?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR"
2020,9,2020-09-29,2020-09-29,Yes,AM,Other (explain in notes),NA,North,Swamp Sparrow_Melospiza georgiana,Alive,NA
2020,9,2020-09-29,2020-09-29,Yes,AM,North Quad,Micro and Nanotechnology Laboratory_237,North,Gray Catbird_Dumetella carolinensis,Alive,NA
2020,9,2020-09-29,2020-09-29,Yes,AM,North Quad,Beckman Institute_228,East,Swainson's Thrush_Catharus ustulatus,Dead,NA
2020,9,2020-09-29,2020-09-29,Yes,AM,North Quad,Beckman Institute_228,North,Rose-breasted Grosbeak_Pheucticus ludovicianus,Dead,Will add
2020,9,2020-09-29,2020-09-29,Yes,AM,North Quad,Beckman Institute_228,North,Swainson's Thrush_Catharus ustulatus,Dead,NA
2020,9,2020-09-29,2020-09-29,Yes,AM,Main Quad,Carl R. Woese Institute for Genomic Biology_1080,West,Tennessee Warbler_Oreothlypis peregrina,Dead,NA
2020,9,2020-09-29,2020-09-29,Yes,AM,South Quad,Education Building_160,North,White-throated Sparrow_Zonotrichia albicollis,Dead,NA
2020,9,2020-09-29,2020-09-29,Yes,AM,South Quad,Business Instructional Facility_1206,South,Swainson's Thrush_Catharus ustulatus,Dead,NA
2020,9,2020-09-29,2020-09-29,Yes,AM,South Quad,Business Instructional Facility_1206,South,Ovenbird_Seiurus aurocapilla,Dead,NA
2020,9,2020-09-29,2020-09-29,Yes,AM,North Quad,Beckman Institute_228,East,Tennessee Warbler_Oreothlypis peregrina,Dead,NA
2020,9,2020-09-29,2020-09-29,Yes,AM,North Quad,Beckman Institute_228,East,Gray-cheeked Thrush_Catharus minimus,Dead,NA
2020,9,2020-09-29,2020-09-29,Yes,AM,North Quad,Beckman Institute_228,West,Ovenbird_Seiurus aurocapilla,Dead,NA
2020,9,2020-09-29,2020-09-29,Yes,AM,North Quad,Beckman Institute_228,South,Red-eyed Vireo_Vireo olivaceus,Alive,NA
2020,9,2020-09-29,2020-09-29,Yes,PM,North Quad,Beckman Institute_228,South,Yellow-bellied Sapsucker_Sphyrapicus varius,Dead,Side View
2020,9,2020-09-29,2020-09-29,Yes,PM,North Quad,Electrical and Computer Engineering_409,South,Red-eyed Vireo_Vireo olivaceus,Dead,Side View
2020,9,2020-09-29,2020-09-29,Yes,PM,North Quad,Micro and Nanotechnology Laboratory_237,East,Swainson's Thrush_Catharus ustulatus,Dead,Side View
2020,9,2020-09-29,2020-09-29,Yes,PM,South Quad,Business Instructional Facility_1206,South,NA,Dead,NA
2020,9,2020-09-30,2020-09-30,Yes,AM,North Quad,Beckman Institute_228,North,Northern Parula_Setophaga americana,Dead,https://photos.app.goo.gl/aVF7RxnFq3SoBLAH9
2020,9,2020-09-30,2020-09-30,Yes,AM,North Quad,Electrical and Computer Engineering_409,North,Rose-breasted Grosbeak_Pheucticus ludovicianus,Dead,https://photos.app.goo.gl/csUGrkGCByram52f9
2020,9,2020-09-30,2020-09-30,Yes,PM,North Quad,Beckman Institute_228,West,Tennessee Warbler_Oreothlypis peregrina,Dead,one  two
2020,9,2020-09-30,2020-09-30,Yes,PM,North Quad,Engineering Hall_15,West,Yellow-bellied Sapsucker_Sphyrapicus varius,Dead,https://photos.app.goo.gl/kDcp7vZtQYobJ2eH6
2020,9,2020-09-30,2020-09-30,No,PM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,9,2020-09-30,2020-09-30,Yes,AM,South Quad,Agricultural Engineering Sciences Building_8,West,Magnolia Warbler_Setophaga magnolia,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMLqjIJlxABvUDgAQE0OPl30oZWxWU2VjhCZ42l?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-30,2020-09-30,Yes,AM,South Quad,Temple Hoyne Buell Hall_339,East,Blackpoll Warbler_Setophaga striata,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMNLl4fDu0Xo-ell_UmMtRrwztOhG4EWrUD6TGl?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,9,2020-09-30,2020-09-30,Yes,AM,South Quad,Temple Hoyne Buell Hall_339,East,Yellow-bellied Sapsucker_Sphyrapicus varius,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNFOoFwFrMPE95yRpqisarqQwbRAw7i9qAqa1xI?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,10,2020-10-01,2020-10-01,No,PM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,10,2020-10-02,2020-10-02,Yes,AM,North Quad,Beckman Institute_228,North,Magnolia Warbler_Setophaga magnolia,Dead,https://photos.app.goo.gl/vEkBMW3SiqMb3hA86
2020,10,2020-10-02,2020-10-02,Yes,AM,North Quad,Beckman Institute_228,West,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.app.goo.gl/7EnT3VX553afrdpo8
2020,10,2020-10-02,2020-10-02,Yes,AM,North Quad,Beckman Institute_228,East,Yellow-bellied Sapsucker_Sphyrapicus varius,Dead,https://photos.app.goo.gl/i2ft1FQsJxoRHJji8
2020,10,2020-10-02,2020-10-02,Yes,AM,North Quad,Beckman Institute_228,South,Yellow-bellied Sapsucker_Sphyrapicus varius,Dead,https://photos.app.goo.gl/CExbWhWxM1ZqGCxHA
2020,10,2020-10-01,2020-10-01,Yes,PM,North Quad,Beckman Institute_228,North,Bay-breasted Warbler_Setophaga castanea,Alive,https://photos.google.com/photo/AF1QipPvkqG4FGiYPMJDZitwgLDGJMEu2mfC7CV_v2Yv
2020,10,2020-10-01,2020-10-01,Yes,PM,North Quad,Coordinated Science Laboratory_148,North,Ruby-throated Hummingbird_Archilochus colubris,Dead,https://photos.google.com/photo/AF1QipN2Sx5X-wKDo9M8BoaCY78egGUkvwdmRSPzNEJW
2020,10,2020-10-01,2020-10-01,Yes,PM,North Quad,Electrical and Computer Engineering_409,North,American Goldfinch_Spinus tristis,Dead,https://photos.google.com/photo/AF1QipNasAsqmw_k7yBLpfsPw18NC6IJdYHOff1l-Phq
2020,10,2020-10-01,2020-10-01,Yes,PM,North Quad,Everitt Electrical & Computer Engineering Laboratory_37,North,Unidentifiable,Dead,https://photos.google.com/photo/AF1QipNqUkRGMKIVOBz6DO8KyUFDtenfwCQ-TrLRw3fV
2020,10,2020-10-02,2020-10-02,Yes,PM,South Quad,Business Instructional Facility_1206,West,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.google.com/photo/AF1QipN3kQGp2UcRaY0jNaaVw8Tgk3k-if04wQJLSKE-
2020,10,2020-10-02,2020-10-02,Yes,PM,South Quad,Law Building_156,North,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.google.com/photo/AF1QipMBzpQWTzCOwh43WPIK3brMeDFdsItJqvGRQfzx
2020,10,2020-10-03,2020-10-03,Yes,AM,South Quad,Business Instructional Facility_1206,South,Unidentifiable,Dead,NA
2020,10,2020-10-03,2020-10-03,Yes,AM,North Quad,Beckman Institute_228,North,Tennessee Warbler_Oreothlypis peregrina,Dead,NA
2020,10,2020-10-03,2020-10-03,Yes,AM,North Quad,Grainger Engineering Library Information Center_324,South,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.app.goo.gl/odw7PzyQougVtGoe6
2020,10,2020-10-03,2020-10-03,Yes,PM,South Quad,Temple Hoyne Buell Hall_339,West,Brown Creeper_Certhia americana,Dead,NA
2020,10,2020-10-04,2020-10-04,No,AM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,10,2020-10-05,2020-10-05,Yes,PM,North Quad,Beckman Institute_228,North,warbler?,Dead,https://photos.app.goo.gl/QN69R6UyK6QXXpocA
2020,10,2020-10-06,2020-10-06,No,AM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,10,2020-10-06,2020-10-06,Yes,PM,South Quad,Business Instructional Facility_1206,East,Swainson's Thrush_Catharus ustulatus,Dead,https://lh3.googleusercontent.com/pw/ACtC-3cmblyyKrx4z1BUQUL8_lhzWj7elFRv9jzy1Yz24YOEMu5bDVKAdO6PeAd9NROMaPdaKMaoFlWm-xZEx9Nw5A9_npWste8Upk23wpxGru9P4ado4iNEhAO66AVWOubx0aBhefiqwVKtAeVqGJt3zerb=w467-h622-no?authuser=0
2020,10,2020-10-05,2020-10-05,Yes,AM,North Quad,Beckman Institute_228,North,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.app.goo.gl/MrBqYcPKMcKJ77vT7
2020,10,2020-10-05,2020-10-05,Yes,AM,North Quad,Beckman Institute_228,West,Nashville Warbler_Oreothlypis ruficapilla,Dead,https://photos.app.goo.gl/iSp8P7USvZ2v9J45A
2020,10,2020-10-05,2020-10-05,Yes,AM,North Quad,Beckman Institute_228,East,Red-breasted Nuthatch_Sitta canadensis,Dead,https://photos.app.goo.gl/e88pGmeKurMcpPUm6
2020,10,2020-10-07,2020-10-07,Yes,AM,North Quad,North Campus Parking Deck_1094,North,Nashville Warbler_Oreothlypis ruficapilla,Dead,https://photos.app.goo.gl/iXEmvnf8S4S2Eaci7
2020,10,2020-10-04,2020-10-04,Yes,PM,North Quad,Beckman Institute_228,East,Unidentifiable,Dead,https://photos.google.com/photo/AF1QipPPz3uOylm_79tb2EOcBga-CkVmRwnHtZKttK_J
2020,10,2020-10-05,2020-10-05,Yes,PM,South Quad,English Building_44,South,American Robin_Turdus migratorius,Alive,https://photos.google.com/photo/AF1QipOCOwxbdup1JYFYAIu-OJPqFi8n71IZ4neeY5pI
2020,10,2020-10-06,2020-10-06,No,PM,North Quad,NA,NA,NA,NA,NA
2020,10,2020-10-08,2020-10-08,No,AM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,10,2020-10-07,2020-10-07,No,PM,South Quad,NA,NA,NA,NA,NA
2020,10,2020-10-08,2020-10-08,No,PM,North Quad,NA,NA,NA,NA,NA
2020,10,2020-10-08,2020-10-08,Yes,PM,South Quad,Agricultural Engineering Sciences Building_8,West,NA,Dead,NA
2020,10,2020-10-08,2020-10-08,Yes,PM,South Quad,Business Instructional Facility_1206,South,NA,Dead,NA
2020,10,2020-10-09,2020-10-09,Yes,AM,North Quad,Beckman Institute_228,North,Northern Flicker_Colaptes auratus,Dead,https://photos.app.goo.gl/pFhUZ1R6Hd6StTgb7
2020,10,2020-10-09,2020-10-09,Yes,AM,North Quad,Beckman Institute_228,North,NA,Dead,https://photos.app.goo.gl/sz6aERe1b6ikvPE57
2020,10,2020-10-09,2020-10-09,Yes,AM,North Quad,Beckman Institute_228,West,NA,Dead,https://photos.app.goo.gl/PJmwmxkYYVZQBcw58
2020,10,2020-10-02,2020-10-02,No,PM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,10,2020-10-04,2020-10-04,No,AM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,10,2020-10-09,2020-10-09,Yes,PM,North Quad,Beckman Institute_228,East,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPennU-2DMFssBoeMD___BhCN5pR1DiUf4FIsjW?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,10,2020-10-09,2020-10-09,Yes,PM,North Quad,Coordinated Science Laboratory_148,North,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNsea7zBREKageexKxxIUL6eexdnMbfQFebwCPG?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,10,2020-10-09,2020-10-09,Yes,PM,South Quad,Education Building_160,West,NA,Dead,https://photos.google.com/u/2/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipOTo9YO3dR3HuSC2GCQ1WYGLeNQDLdKLJyqwhQz?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,10,2020-10-10,2020-10-10,Yes,AM,North Quad,Beckman Institute_228,South,Unidentifiable,Dead,NA
2020,10,2020-10-10,2020-10-10,No,PM,South Quad,All Buildings of Route,South,NA,NA,NA
2020,10,2020-10-11,2020-10-11,Yes,PM,North Quad,Siebel Center for Computer Science_563,West,Yellow-bellied Sapsucker_Sphyrapicus varius,Dead,https://photos.app.goo.gl/E8NuzKHHXvQq1FmE9
2020,10,2020-10-11,2020-10-11,Yes,PM,North Quad,Siebel Center for Computer Science_563,West,Warbler?,Dead,https://photos.app.goo.gl/ZWjX1Wif7Qh1PfC88
2020,10,2020-10-11,2020-10-11,Yes,PM,North Quad,Electrical and Computer Engineering_409,East,Flycatcher?,Dead,https://photos.app.goo.gl/8ZkSPvWcoMXEDtH97
2020,10,2020-10-11,2020-10-11,No,AM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,10,2020-10-12,2020-10-12,Yes,AM,South Quad,Krannert Art Museum_220,South,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.app.goo.gl/F9YqUJ2Y39vPziQd9
2020,10,2020-10-12,2020-10-12,Yes,AM,South Quad,Law Building_156,North,Lincoln's Sparrow_Melospiza lincolnii,Dead,https://photos.app.goo.gl/ydhrBvkXJpp9sVwd7
2020,10,2020-10-10,2020-10-10,Yes,PM,North Quad,Beckman Institute_228,North,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNml4P_NnDnbzNt6V_YoxeOGUTYfqh6Wd_PIUbU?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,10,2020-10-11,2020-10-11,No,AM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,10,2020-10-07,2020-10-07,No,PM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,10,2020-10-15,2020-10-15,Yes,AM,South Quad,Temple Hoyne Buell Hall_339,West,NA,Dead,https://photos.app.goo.gl/FfWQ7kKFFMG5euYR9
2020,10,2020-10-13,2020-10-13,Yes,AM,North Quad,Beckman Institute_228,North,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMzcgOBxvkmOH06JKOyc3R9cSwihXDrk0PrNbhy?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,10,2020-10-13,2020-10-13,Yes,AM,North Quad,Beckman Institute_228,North,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipOa_j3BSa9BNRG5nTw3F5diLDUC5wKNDBj08pSm?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,10,2020-10-15,2020-10-15,No,AM,North Quad,All Buildings of Route,NA,NA,NA,NA
2020,10,2020-10-14,2020-10-14,Yes,AM,South Quad,Temple Hoyne Buell Hall_339,West,Song Sparrow_Melospiza melodia,Dead,https://photos.app.goo.gl/KmBTi2Zuphdu4J4NA
2020,10,2020-10-16,2020-10-16,Yes,AM,South Quad,Law Building_156,North,White-throated Sparrow_Zonotrichia albicollis,Alive,NA
2020,10,2020-10-18,2020-10-18,Yes,AM,South Quad,Agricultural Engineering Sciences Building_8,North,American Robin_Turdus migratorius,Dead,https://photos.app.goo.gl/SAfdJ1xnVCvaZdyv5
